chain,draw,warmup,m2[1],m2[2],m2[3],m2[4],m2[5],m2[6],m2[7],m2[8],m2[9],m2[10],m2[11],m2[12],m2[13],m2[14],m2[15],net_status[1],net_status[2],net_status[3],net_status[4],net_status[5],net_status[6],net_status[7],net_status[8],net_status[9],net_status[10],net_status[11],net_status[12],net_status[13],net_status[14],net_status[15],net_status[16],net_status[17],net_status[18],net_status[19],net_status[20],net_status[21],net_status[22],net_status[23],net_status[24],net_status[25],net_status[26],net_status[27],net_status[28],net_status[29],net_status[30],net_status[31],net_status[32],net_status[33],net_status[34],net_status[35],net_status[36],net_status[37],net_status[38],net_status[39],net_status[40],net_status[41],net_status[42],net_status[43],net_status[44],net_status[45],net_status[46],net_status[47],net_status[48],net_status[49],net_status[50],net_status[51],net_status[52],net_status[53],net_status[54],net_status[55],net_status[56],net_status[57],net_status[58],net_status[59],net_status[60],net_status[61],net_status[62],net_status[63],net_status[64],net_status[65],net_status[66],net_status[67],net_status[68],net_status[69],net_status[70],net_status[71],net_status[72],net_status[73],net_status[74],net_status[75],net_status[76],net_status[77],net_status[78],net_status[79],net_status[80],net_status[81],net_status[82],net_status[83],net_status[84],net_status[85],net_status[86],net_status[87],net_status[88],net_status[89],net_status[90],net_status[91],net_status[92],net_status[93],net_status[94],net_status[95],net_status[96],net_status[97],net_status[98],net_status[99],net_status[100],r_ns,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__
2,0,0,1.9648059351105136,2.1050119079663494,1.118773045111487,1.3711884156994016,1.17551166223909,2.365501552155651,1.460434424702865,1.1356434485238398,1.3044519722185195,1.3086714731034328,1.1830366414284565,1.1069652347182075,2.213187711928649,2.173899458737937,3.3684432270557108,0.12378840210290953,0.9609288234529276,0.5389239437720961,0.9233131797352845,0.7482609732876749,0.49453566908964186,0.7649280568067139,0.6222546732003804,0.35057495934526284,0.5520930681736766,0.720283816971138,0.2977021359287384,0.013043113698342323,0.250506389112352,0.7780448927077624,0.933301048318389,0.5935304160240288,0.15866761949446717,0.7719319874393592,0.5106040791637264,0.7850875400452122,0.8725402131346138,0.9545919633989816,0.6589505607353139,0.8700304547241087,0.7532804660223618,0.6937919401140351,0.8617564204789703,0.9338491133246062,0.9143814393320189,0.39453324670942924,0.07486234862525487,0.8164300680630006,0.49287795504568743,0.5402476313546108,0.8263334405999299,0.034191594656517776,0.8566921649280542,0.0467623559284972,0.7217137859691526,0.5292568113090966,0.6856368161650119,0.38762293757124555,0.2952889587434335,0.5298165512321635,0.8566866548342662,0.6111323196105937,0.6554595454280274,0.45754361602872784,0.965627822378254,0.7290576291834914,0.3454210307322947,0.636018876443327,0.592045016909013,0.8854545920597342,0.30669310508407643,0.10079278862313124,0.22976063548900572,0.3884784521942054,0.8310938052119468,0.2455417525109993,0.6386896215332829,0.6255290999303672,0.4039476097310447,0.04900119416286586,0.7352567815461218,0.2982073734720099,0.3980479612329233,0.37878678395796406,0.6620961385235892,0.09558141919337015,0.5673756398834254,0.015462564644387,0.9841096532017196,0.5955154012476053,0.38745644104633703,0.14669698422608035,0.7070385244719818,0.910881170938225,0.31077308619606614,0.7557375353752362,0.2863956565257415,0.9558190901561099,0.6759527099608685,0.6391703037402926,0.938049007680315,0.24874949845171446,0.9250590263131139,0.659319749566876,0.7383016741604567,0.6230095904999443,0.8570870398247191,0.7293583692902924,0.15235985671141605,0.6321161467751,0.33570347330358963,0.9026296413778176,0.17443203024927867,0.21860508865510964,0.045881843987416904,0.8645274249864733,-1734.3054939624803,0.3750006959862889,0.019399167129385973,4,24,1,1791.587151586671
2,1,0,1.9393645684640406,2.083962544610853,1.1031110593012978,1.3760046026211277,1.1691665570899752,2.4180925890277782,1.4375654266306883,1.143026516349714,1.3268944150752904,1.3289698107442205,1.1636528634238759,1.0953612723274992,2.302542668142756,2.194160725030458,3.4132956765680222,0.12723240568826,0.9611460806690691,0.545905083980916,0.9211878809658006,0.7597885086823312,0.4964611157250889,0.755514806634573,0.6222677490147417,0.34868512692205655,0.5557304806745125,0.7162596107230905,0.31026876708804685,0.013480557537683069,0.25004383704776123,0.7758619877948105,0.9336131996900862,0.5764359731853862,0.15716639220181727,0.7698972152690765,0.5173857558013312,0.7773841500632507,0.8720398717233071,0.9538387294300401,0.6496444564455672,0.860550558674496,0.7479503663615468,0.7008319560538913,0.8586915245002138,0.9339608311457479,0.9140049914670134,0.393209076889971,0.07372137344854657,0.8166981915804283,0.48596463853930494,0.5420089910591996,0.8259501761143982,0.03477588928187347,0.8510278995325752,0.048118494222602726,0.7339152273695118,0.5195487041309903,0.6923668405542641,0.3958035577236676,0.3070605643306624,0.5196038070317504,0.8512606486772667,0.6143593574385784,0.6528125171824107,0.4553830046832207,0.9660348892533492,0.7272051655039079,0.3450498855792874,0.6512041082654334,0.5788565581700683,0.8913654783168992,0.3204469486225874,0.09863821309990428,0.22448989940781283,0.3965210764441873,0.8312187208397006,0.25499580239979636,0.6598783766636866,0.6304345818813266,0.40236511201919933,0.04615443129842567,0.7372303329900824,0.294692185616799,0.4084367229618271,0.3831784870037104,0.6642694856763854,0.09204471108082002,0.5670780841615355,0.016337532389027132,0.9841680566162155,0.5907632595457909,0.3757719558424094,0.14923639119132615,0.6976626688599848,0.9067634685024155,0.3144875243328672,0.761044299169685,0.2768313788298581,0.9562298911100423,0.6659973888474298,0.6341666152131572,0.9398009652543066,0.26268603549977243,0.9261260223671156,0.6747018442674685,0.739493839442167,0.6292855591849182,0.8569577345429386,0.7240250144275022,0.16060208165497214,0.6478681368511062,0.3424533103948173,0.9011688382090252,0.17049025353145608,0.22331134979708145,0.04828076928185754,0.858749507061313,-1733.960347796885,0.24999816548620993,0.019399167129385973,4,20,1,1785.103697394652
2,2,0,1.6631851502426782,1.6827241987840498,0.933381049600553,1.2934233472614243,1.264901391633367,2.243654189955533,1.1916999828935078,0.8383212125485274,1.0891567865074259,0.9411045943308584,1.2995170491010262,0.9820095193869484,1.6925090423581142,1.9388316910068606,3.681959773440259,0.21140183943636714,0.9516962660353505,0.6827737013183026,0.9282303886613419,0.7801279517520863,0.4091682408119237,0.7140076009658493,0.6031520690112248,0.41872734552129065,0.5951591090338608,0.5636853528228368,0.308980639938941,0.0072898885632581845,0.31624959905398764,0.8589408498756246,0.937823042395432,0.618798271528578,0.07543094958721008,0.7612635425094518,0.6158635961093605,0.7592690802158109,0.8708131921489537,0.9621817953352121,0.7079079581820965,0.8693669416587233,0.7248783353064411,0.5348463409747727,0.843293573523823,0.9617120790725238,0.8501273690418734,0.4781284634410027,0.07698899942072279,0.8261662236551176,0.3948038813517919,0.6609804884619473,0.885031015559062,0.03718170202475235,0.7857112203543843,0.05295981588614718,0.7150382803268457,0.5913040216165137,0.7405139379157829,0.40239294748309007,0.4500384203430551,0.4522951041998804,0.8810922945093292,0.5559764555450479,0.6622672544644479,0.4157417687777589,0.9549234758225089,0.6767670986209234,0.210579380440438,0.7354605356971632,0.45647519618643584,0.8822064437424579,0.3284481525093136,0.0956082300406722,0.2084876020726265,0.45369629941043355,0.8264092453113421,0.37421035523522495,0.6323457905394226,0.5307378987465569,0.45723268527207506,0.034240222002508314,0.7719146933290967,0.302115094530618,0.4112230157824136,0.4199331359145737,0.48245378607599465,0.13975993670869324,0.3088377412606841,0.026920199633631348,0.9867492397380321,0.666013423979602,0.46992440283429726,0.1691711977932493,0.7099180548223821,0.8831493993588677,0.3539893667759877,0.7778859867547199,0.32409036948834413,0.9568201902524263,0.734679739390413,0.6893261054267041,0.878844410183307,0.2502929233807346,0.8723091093381289,0.6600320024555534,0.7172995586451095,0.36177195259199824,0.8498619446889976,0.7980975136838662,0.14715155022186976,0.6864693623489482,0.2166006146962437,0.8838654261146025,0.07783270837958411,0.30320980821465726,0.031098264782192686,0.9060419743805139,-1608.2284146283719,0.8125,0.019399167129385973,5,32,1,1670.929624555245
2,3,0,1.723438952875574,1.7145278423519745,0.9516197173381292,1.3133199545417258,1.2438914815583098,2.2253262299425454,1.2130018649255287,0.8596660604929602,1.080385548907404,0.9480147438134469,1.3286795432294158,0.9842992505379534,1.6432341248870548,1.8882004455175923,3.703989710559265,0.20605633215544006,0.9540847851042464,0.6985803404435057,0.9265750534117206,0.7954846706132725,0.39947573298517214,0.7122722748488916,0.6182443569885618,0.4239779140707748,0.6006526132953901,0.5608142413980154,0.31211105141169593,0.006950378416645475,0.32176535090596126,0.8646135899008378,0.9396928488919472,0.614104327448261,0.07783517259688633,0.7625164651697148,0.6335847125557517,0.762341819133092,0.8657839912551607,0.9623083893252277,0.708171987578477,0.8690358417273502,0.7148186613640117,0.5340550697196385,0.8497714341300286,0.962732521877841,0.8542254370148324,0.4809577963263477,0.07636852830402086,0.8185887354074471,0.40051672669377325,0.6556450857967239,0.8899308630479015,0.0378080954023825,0.7799510550073944,0.05286002788164923,0.7183260464637679,0.5900527876466252,0.738694161821716,0.4071225738226171,0.4395560206454048,0.43842266623868265,0.8808052177884117,0.5721226065242898,0.6557763253123798,0.418892507230495,0.9520615468025059,0.698584980545479,0.2065774046626735,0.7275155946855124,0.4782228066643256,0.8825767131252867,0.3342065034722208,0.09837766015388372,0.21574582546474808,0.452992423435837,0.8257587808046697,0.37813201668615404,0.6280223863241932,0.5241159474919983,0.45404767513771327,0.03637270061660891,0.7676434303509424,0.2938131637776764,0.4205387144453143,0.4411838520154976,0.4856790890010314,0.14220680344676462,0.3011952861997401,0.026145075095780124,0.9868627053936616,0.6811725031716085,0.45692005649064393,0.16731113638762152,0.6961083167585407,0.8796347087219905,0.36138422894331423,0.7743143685326072,0.3268027081989001,0.9575165312960738,0.7270598214787767,0.697180813615221,0.8803573463111604,0.24983114758298686,0.8663494726423545,0.6718445303219404,0.7256752236093904,0.358960612537109,0.844715816482016,0.7875314079797991,0.14664860090479925,0.6564872891349056,0.22810318418046927,0.8765255894126418,0.07530182659775242,0.305219508824909,0.030880172596145727,0.9038620724483146,-1607.9857259022547,0.47825678461288623,0.019399167129385973,4,23,1,1674.3292728104216
2,4,0,1.9490933242691533,1.9077282301201506,0.9977960525515163,1.3982633660019024,1.192729378419557,2.319997428815667,1.3035282606883114,0.8100980210398541,1.1288390950436773,0.9709062533218789,1.3348151818720746,0.9252259091235366,1.7274489191259241,1.7806040963822722,3.78938633091586,0.2171149847607854,0.94995528886408,0.7438911932188853,0.9341236019475566,0.8021671651996144,0.41442777427081345,0.7197008243575252,0.5923356411883217,0.4286040378721988,0.6034004106644365,0.5495489458420744,0.2993910073491024,0.008585411218387184,0.3542203585192901,0.8639978075195794,0.9426852615476183,0.6290683086172739,0.08191751084865317,0.7702872876735651,0.6185911254626995,0.7841629089417768,0.8641061077794271,0.9634038410622724,0.7230872988497955,0.8658733694890555,0.701121520633756,0.5184311192158851,0.8664360663251651,0.9657402870341876,0.8593785686912955,0.48242519129994044,0.06359019202847538,0.8256816056614592,0.42724977091966077,0.6516527264825377,0.8903498383573388,0.04251832637429698,0.8035533074606289,0.05142134125001152,0.7345969730835575,0.607860044137733,0.7332299597006305,0.38110236392675156,0.4399439402748193,0.42080237700392276,0.8660552040467194,0.5836096254343808,0.6663540896220929,0.4305264555184861,0.9485543119052893,0.6997265124069293,0.1775229674933979,0.7251132147674438,0.5073567158229847,0.8750076590620317,0.347423251974193,0.09931290059437192,0.2388551560989458,0.4660908078413637,0.8255069283837999,0.41003614962716506,0.5894865930914029,0.5353261964052268,0.4498708194279577,0.03403767678365466,0.7693691512101566,0.2574623937796824,0.4363159440184603,0.4326593913401926,0.4853550817422363,0.15311530011867902,0.29607881066498787,0.026109239778501547,0.9865873504560242,0.6401627474455218,0.45131033302481205,0.1751932392903992,0.6786627138217751,0.8751256514823296,0.3377537137468254,0.7854736927312473,0.351962387499828,0.9603358519559048,0.756814631333052,0.6878195019428115,0.8860572297946825,0.27388839696973166,0.8670609801386732,0.6635832253812508,0.7286733663842896,0.3591233848038149,0.8565235613267429,0.7903281856037395,0.1541611301759911,0.6406473096767923,0.24842399829675277,0.8941139471898681,0.0655906436716881,0.33167458566568586,0.03042407801300373,0.9083340573357932,-1608.132953332315,0.7142855503217856,0.019399167129385973,3,14,1,1662.8465126293484
3,0,0,1.870284599306495,2.077181470053355,1.0598412241610884,1.3069514452335262,1.357669495923477,2.427378815508452,1.4658538702433166,1.1506793139119382,1.36414374744892,1.2268089573011383,1.208381714761261,1.1071907574479618,2.2354202656601734,1.922884031508866,2.984858289704036,0.14094727932687223,0.9604693806126609,0.4947372515588129,0.918946165082172,0.7405558140360652,0.4727175331768414,0.7364641998238627,0.6102207738494887,0.30865506901846496,0.512174690377096,0.7280815217695548,0.31172409478118024,0.010204071242499113,0.2710037083507094,0.8040110551113868,0.9319247525501893,0.6168239081440764,0.12983816957774041,0.7590424635234274,0.5587645616924797,0.7601198417719766,0.8730989117073512,0.9478819600291022,0.6330251774194615,0.87754461299875,0.7548405040517484,0.7349716536015087,0.8539114194623715,0.9244345163812457,0.8917304583422528,0.3912934308761884,0.09637776905410966,0.8195488502941892,0.4716201096937178,0.550026534233371,0.810000850838038,0.030199060288443103,0.8766954894615491,0.03726039044625007,0.666188065103401,0.5969503724113301,0.6311262929209636,0.3924947444429362,0.27842288667727855,0.4819955539835986,0.8945979792157579,0.5938971629267868,0.6399213287056434,0.4397761396221618,0.9728911407228933,0.7348032465493483,0.36412931142062477,0.6208045592861487,0.5600089969744763,0.8891948646510501,0.2559230927605908,0.10130751465743049,0.17026809868770898,0.3640085525097949,0.8573532174096652,0.2828265073130909,0.6390842119317092,0.5788797720165979,0.3819332353763124,0.0520342830268663,0.7589699891136958,0.29500309900854615,0.4110299015264661,0.3630799318144937,0.6221463723936267,0.07364085140908883,0.537464854696158,0.01173941749938856,0.9829192719757325,0.6230778947584086,0.3723476536139836,0.14579151075298402,0.7187878232168533,0.8962118469165815,0.3495589120590452,0.7740388157651844,0.28146071290621466,0.9545884743151547,0.6969053987299961,0.6001021309483503,0.9313532082608726,0.2448543421119631,0.9210943727592966,0.6817135926536309,0.7730907348364332,0.5559476178668827,0.8356477339899071,0.6848746190539504,0.15838628387432585,0.5970039525807627,0.2867240888980356,0.9041552345755153,0.21086683971115394,0.2773855335745813,0.04496412996836241,0.8215495212372447,-1826.1437211504046,0.29166629929851245,0.015409505412021404,4,24,1,1883.512218840574
3,1,0,1.8878641906243339,2.0527485491527186,1.0593329031476202,1.3101908411911618,1.339657309116375,2.414810128354482,1.4881876048316713,1.174026490014867,1.3374086825394456,1.2073301722976018,1.1987913011526603,1.1032109490609383,2.250984282736408,1.9115031799623097,2.9651327087907666,0.14137771597407478,0.9606848864104762,0.49089590768079006,0.9190811231392303,0.7399839281111918,0.4689393367197703,0.7411930533336045,0.6120502659176221,0.3060651375271737,0.5119539895123802,0.7274384786859712,0.31979133144991,0.010437189626125165,0.27338552510348624,0.8043290525241208,0.9317427103901432,0.6140404988949792,0.12954037401251584,0.7588628333918425,0.5598277996133812,0.7628692730163729,0.8745936125151742,0.9487936361798157,0.6309104491979937,0.8760668075813443,0.7556391393469711,0.7377149292593428,0.856564445630241,0.9238244473536009,0.8925491275125794,0.39230762877694736,0.09767257213521374,0.8173829532616292,0.47325163429675965,0.5507552860673963,0.8118372924286106,0.031178991056345806,0.8773678892450184,0.03771098216953661,0.665742689337079,0.603683344355808,0.6315732972297724,0.39390070325427795,0.27237881866728697,0.47610870116216564,0.8952147146645962,0.5972412554285907,0.6432726076755669,0.43996793364174036,0.9731492088429908,0.7348579715550141,0.35807445561088835,0.6224800446230799,0.5613710177946111,0.8879104266482517,0.2542813217958033,0.10039723642700837,0.16842427359886092,0.36011483872014494,0.8559296322449674,0.28427143471947924,0.6368570719698811,0.5810294575406282,0.3844746750204643,0.05056206543602049,0.764219434463666,0.2989849537826096,0.4080189482942236,0.36227222841852025,0.6245132367277504,0.07294310136242343,0.5399556687179163,0.011656256469871562,0.9829115010685446,0.6246055067547613,0.36809726517800667,0.14784368824613925,0.7215970520561379,0.8980626073116118,0.35053510605652083,0.779412633404296,0.27955881777475555,0.9543393912659454,0.6970433673627083,0.6042251038585675,0.9325673761924406,0.2446092597979359,0.9221212561668151,0.6800921960766663,0.7751200473021775,0.5618931925416081,0.8352894513003964,0.6825342623715162,0.15809559976443777,0.5928315153055018,0.2904220853284616,0.9038327658091113,0.20780692606530915,0.2760651999955356,0.04415408784160191,0.8218675994701605,-1826.3413420801483,0.111110551742601,0.015409505412021404,3,9,1,1884.7238139833596
3,2,0,1.8687440869133727,2.0590210901815977,1.0496207905557926,1.3137968104210342,1.346510345437987,2.400789433708448,1.4811905288234979,1.1737745386958887,1.331324975189411,1.213242118327682,1.2164536180751342,1.1199999735609611,2.262637734343379,1.9165483896982856,2.980283655906428,0.14104827391026842,0.959887025394051,0.491423984636169,0.9185008485721489,0.7411143297309094,0.4691921006866516,0.7416517990588225,0.6113860245225314,0.30616728940340543,0.5090067430971962,0.7288471965955173,0.3144156757845037,0.01027896987874588,0.27496890540212116,0.8012723574548746,0.9302707100084407,0.6130022606427561,0.13156475163012382,0.7586141739352708,0.5552498402615157,0.7652998228130231,0.8732820464531321,0.9489174392827355,0.6359878804966607,0.8760792888570778,0.7508497383471722,0.7409246833780649,0.8563151096486541,0.925434047116142,0.8927234513409077,0.3991647722792897,0.0974142800807023,0.8150295874430696,0.47438536524612207,0.5512262057446536,0.814270833421583,0.030786678845801663,0.8772474449605651,0.03817502381134974,0.6619766245261764,0.5984375139103474,0.6348716033602535,0.39408098674880765,0.2626116217932952,0.47516707027680594,0.8960130190566103,0.5956035970680441,0.644777852601407,0.4362646929397116,0.9728579757055282,0.7324221158791697,0.35929801477846224,0.6257507406498333,0.556297180593314,0.8910254651576069,0.2544870554329438,0.10048863703396405,0.16557555757241726,0.36325923587714815,0.8569320593057717,0.28496225531672426,0.6359194054333788,0.584417983353037,0.37736166184366027,0.05061517158652007,0.7644592820307894,0.2935664817319924,0.40497778158386255,0.35747458862591797,0.6227258448252414,0.07152502183434406,0.5386767485783367,0.011755272899029223,0.9823230952055779,0.6251205443751018,0.369498187800711,0.14716542951429923,0.7200942439767545,0.8967084433397894,0.3530885983388752,0.7781371181377111,0.2782324914640475,0.9549516161719991,0.706088024743649,0.6055404696908495,0.933536036978683,0.24222439740221235,0.9234309899216159,0.6829818254781774,0.7711054509997939,0.5665097172088082,0.8316298476947113,0.6805314313033062,0.15496869211619224,0.5941262254512473,0.2931269164009016,0.9045881725822282,0.2101242607646452,0.2754419020903298,0.045165232826015034,0.8218620098919409,-1826.3447345849322,0.28571375434864626,0.015409505412021404,2,7,1,1885.580244880694
3,3,0,1.8830904296856468,2.0213753532326297,1.049460552392989,1.2960416133511816,1.3422698856692472,2.391150647615349,1.4760295198736402,1.1458463842954987,1.347353680561067,1.2451754330086713,1.2022746843081702,1.1072386640424798,2.2815518532596526,1.8675920884616644,2.9788171321778547,0.13827548626771735,0.9601379428834917,0.47774997488040283,0.9180056916027663,0.7498780883582742,0.4654854142512582,0.7421093019418972,0.612755346619975,0.3014070427333232,0.5139796722489077,0.724355284330909,0.3021670713502106,0.00987130548145898,0.27192032451420356,0.7982106778064602,0.9275250535107098,0.6154380278843969,0.1319899965121104,0.7529967375724381,0.5528163960732945,0.7656662149648268,0.8701381347426739,0.9509448432847899,0.6357752947672818,0.8744449380745156,0.7593435885852892,0.7439225645489942,0.8619357063178522,0.9243514623988937,0.8939546948376687,0.406351364047021,0.10133771977587691,0.8187679250099283,0.46909047629368483,0.5560214282554797,0.8186919387283614,0.03239868376843236,0.877169210478997,0.0382120388315933,0.6577312776286075,0.5977320939746965,0.6361948463272875,0.39747465768363777,0.25464157859978187,0.47302434057875065,0.893388892603211,0.5969994675469129,0.6446411826660446,0.4348512224907338,0.9730004202607334,0.7220542592696345,0.35851927556880625,0.6323220815945033,0.5480426953419516,0.8925016834202669,0.2587946984505929,0.10346593399117121,0.16152810392757488,0.3654016008266311,0.8573873348522512,0.2903758875302288,0.641862413442709,0.579166460677325,0.37718150163990705,0.049936163740147754,0.7696795408068161,0.29147001799180716,0.4004229274102815,0.3532618427299642,0.6245284603661366,0.07012503641020251,0.5479163595787027,0.011334957730198103,0.9825952662975588,0.6342571474798143,0.369030663939072,0.1421675512898335,0.7299105589772104,0.8983309307509081,0.354122880065294,0.7805451250457458,0.2927552624907782,0.956131911102449,0.7019642619305447,0.6118350210171484,0.9359930490456289,0.23788084392045328,0.9189585491302322,0.6699625107934245,0.7721883629916253,0.5706558033958378,0.8339000343084388,0.673431372433602,0.15855559742282455,0.5853162743528459,0.2825923109272459,0.9061321870956623,0.21248292539714475,0.27424569986186864,0.04673673892153607,0.821021713190883,-1826.5846472564926,0.23809493410126206,0.015409505412021404,4,21,1,1874.8047834020247
3,4,0,1.8529081842528905,2.030171044616808,1.066312801084448,1.347178846272358,1.3545738250180008,2.4618426317116713,1.4574479900948307,1.1450946484491515,1.401768339100747,1.2751078531834232,1.0958027079337698,1.1101688365330564,2.096373547579333,1.662058184482857,2.836763789004252,0.12272954518144519,0.9559549240537999,0.5295798329377474,0.9337037540830718,0.7775348707766272,0.4411082644111821,0.715063644756238,0.6117544369986007,0.3353657573703772,0.4543748436538043,0.7337535155775904,0.28681408215560167,0.009757216075744757,0.27932690171642494,0.811768414465118,0.9368219660595567,0.6438285207249288,0.13752520815403113,0.6892421414162155,0.5353868566814745,0.7642635942464316,0.85049131536235,0.9582101961030091,0.6357490199411249,0.8640147421604123,0.7786474130253389,0.7667835107163766,0.8606030777650293,0.9120206052348967,0.8804175086592759,0.397487327770651,0.08518457023660275,0.8343676304416221,0.4714149045911463,0.5665172555452017,0.8046574201900508,0.030264300159982938,0.8674633392814076,0.036027649324601785,0.6382090397380459,0.5991430462783789,0.6318588840886709,0.40425380665822963,0.2588697771220634,0.48204276548357483,0.8759103622970967,0.5878657546926641,0.6858011981589097,0.4077968818587221,0.9689668734421506,0.701508042715831,0.37827424613412663,0.6241027820003261,0.5629880857118883,0.8877786414911963,0.2529807139032719,0.09439876339472975,0.14572504751067727,0.37257971037496307,0.8474467657992214,0.27352981780564745,0.6317701485616924,0.5744814316183454,0.39366925409855924,0.054104049561100376,0.77946251505789,0.3334442794329703,0.3941753436562362,0.3486336427319,0.6121953545416449,0.07219677497822585,0.48434667346850946,0.012645981050671162,0.9833090381414137,0.5859228927375699,0.3847907227412003,0.14766820596691266,0.7069016299676647,0.8855154016375573,0.3346105681528071,0.7528486675923913,0.30446997806491727,0.9467308284405982,0.7083866928623871,0.6375613722131164,0.9329093619180512,0.2487246428647104,0.9183634167960528,0.6693680929789668,0.7539710906281974,0.567940339368914,0.8469277792335036,0.6599810830506935,0.16274437667843822,0.5913170905469132,0.2902698783808798,0.8966168308513908,0.2152313040222804,0.2685240652078784,0.04441827650459185,0.8377469687609619,-1826.0647235260665,0.466666666671622,0.015409505412021404,3,15,1,1883.0188259153995
